
+--------------------------------------+--------------------------------------+-----------+------------+----------------+-----------------+
| id                                   | loadbalancer_id                      | status    | role       | lb_network_ip  | ha_ip           |
| d74c7408-58da-4ea7-b308-8aeefe477038 | e8f77c27-5041-4e12-9828-ec7708ae6886 | ALLOCATED | STANDALONE | 192.168.33.109 | 10.10.10.90     |
| d771d157-d573-46c2-a0eb-a486c7049753 | 0b2ef02f-7f03-4a94-b6e0-5fac9458304c | ALLOCATED | STANDALONE | 192.168.35.109 | 10.10.10.32     |
| d8ce5db3-42cf-436b-919d-557f9a7eb548 | 13727dff-9bc3-4975-a6d8-998ada8be9d0 | ALLOCATED | STANDALONE | 192.168.34.172 | 10.10.10.46     |
| d9131d39-5e7c-4e09-91f3-e973680d4eb8 | e26b08f7-428f-42db-89fc-35e3b449bf96 | ALLOCATED | STANDALONE | 192.168.35.197 | 10.10.10.127    |
| d9555553-bcfb-40cc-aa5e-e5dce66d4111 | 86604e22-85a6-4241-bd87-4296f5e027f6 | ALLOCATED | STANDALONE | 192.168.32.92  | 10.10.10.73     |
| d9ab972e-3a68-469f-b872-7fbe16f8b38c | 3cfef463-def9-40d2-aeb5-bd54d436c162 | ERROR     | STANDALONE | 192.168.33.155 | 10.10.10.12     |
| da18b173-5d3f-47f4-9407-c86f9f2d6d40 | 74f096b1-c131-429a-a8d5-a4deb97520c6 | ALLOCATED | STANDALONE | 192.168.35.120 | 10.10.10.189    |
| db0d72d7-bffc-4f27-b53a-287a9504191d | f4601e51-37a2-4a94-a026-282c7a7e14f5 | ALLOCATED | STANDALONE | 192.168.10.135 | 10.10.10.22     |
| dc75776a-6a9b-4778-8174-4b24b3ce45f4 | 3122a94c-2af4-43d8-a6b3-83160cabb19c | ALLOCATED | STANDALONE | 192.168.10.29  | 10.10.10.13     |
| ddb6323d-aed8-4a9a-bccc-9ab1f523e70a | 72b08872-59af-43fa-b9d3-e48a547dada1 | ALLOCATED | STANDALONE | 192.168.10.77  | 10.10.10.184    |
| ddc6906c-2016-4d3c-acab-f6f80ce64316 | 826cbf34-2c88-4cf5-ac74-552221c9b669 | ALLOCATED | STANDALONE | 192.168.10.81  | 10.10.10.7      |
| de1b11ce-1dbc-45a9-b584-169d9f8c3e0c | 371418bb-8fcf-4933-9b9d-aea57fc4cc2b | ALLOCATED | STANDALONE | 192.168.35.23  | 10.10.10.197    |
| de4e44c6-7b10-417f-a311-144a936f96ec | d35d1c06-cbd2-45e0-9295-2923d98c466f | ALLOCATED | STANDALONE | 192.168.32.161 | 10.10.10.146    |
| de68e8dd-8f22-4077-998b-814e67c41c95 | 63137d24-473f-4e6a-9d62-c1eed328b0f8 | ALLOCATED | STANDALONE | 192.168.10.166 | 10.10.10.132    |
| de98600d-23e0-43d9-8ffd-f69197ac5f1e | e284cddf-967d-4fed-bda6-d15c1662a022 | ALLOCATED | STANDALONE | 192.168.32.137 | 10.10.10.249    |
| dea4693f-925e-4926-95fc-3b7c662c1c07 | a095068e-69b7-4f17-9a28-e9d329595e83 | ALLOCATED | STANDALONE | 192.168.10.92  | 10.10.10.88     |
| deb52093-6472-4e97-bdc4-b2db18323c0a | 1c6cf1e9-67ac-4ee7-bab6-88ad813b8af7 | ALLOCATED | STANDALONE | 192.168.10.65  | 10.11.12.9      |
| dfdc153f-4984-49a9-bf27-64972b954e76 | 5ac2152b-085b-4950-82f1-2e59ef294cef | ALLOCATED | STANDALONE | 192.168.36.173 | 10.233.233.144  |
| dfe9c99f-bb07-499f-90ec-76086ed84f0e | a2856dee-8afb-4576-8fbe-694884c0ce8d | ALLOCATED | STANDALONE | 192.168.35.206 | 10.10.10.60     |
| e049c7e6-f4ca-4fc9-9d54-4b89adb1145c | e95a1462-439b-41b5-bdaf-bb2c2eb4f6b4 | ERROR     | STANDALONE | 192.168.34.109 | 10.10.10.161    |
| e175cdea-c276-41db-a826-2812f3b0e4ce | f06423f1-3f39-40de-adfd-a03a586a8fea | ALLOCATED | STANDALONE | 192.168.36.205 | 10.10.10.29     |
| e17b4509-886a-4c1c-ad38-2e2f5809872b | 1a598197-7bcc-42b9-9e32-30457f586836 | ALLOCATED | STANDALONE | 192.168.35.56  | 10.10.10.198    |
| e18bde87-a123-4309-9bfe-3aea1707d88b | 12a76785-da87-4e9c-8860-c5624f52ad45 | ALLOCATED | STANDALONE | 192.168.34.18  | 10.10.10.59     |
| e29014a1-8b6f-4656-96e6-612899da2920 | 2c4ffa40-dce6-48fe-a37a-58a21ae4b6af | ALLOCATED | STANDALONE | 192.168.10.165 | 10.10.10.175    |
| e2bc7ead-82f2-4ca0-a0ea-1e0f570ad50c | dd95302c-9e1d-4eeb-893f-ac9aa40d6a80 | ALLOCATED | STANDALONE | 192.168.10.132 | 10.10.10.13     |
| e3ba2001-4d32-44b0-89ab-fffe85ee42d8 | 3c06197f-4ee2-4c39-9459-011f3b476cb4 | ALLOCATED | STANDALONE | 192.168.10.90  | 10.10.10.20     |
| e413d8c9-3d7b-451d-94aa-09e76c12e12a | 53a182cb-d0ca-4453-b251-98ad1266ccbf | ALLOCATED | STANDALONE | 192.168.34.184 | 10.10.10.250    |
| e43b71d2-1c81-4220-8cb9-7e62f0288926 | d9b23454-c55c-46db-8fa9-d64204830ee4 | ALLOCATED | STANDALONE | 192.168.32.199 | 10.10.10.106    |
| e4ff5ecf-591a-441e-b577-eecefde3e153 | d6ecaa31-eefd-45a6-b35b-49e62dd628c2 | ALLOCATED | STANDALONE | 192.168.35.0   | 10.10.10.213    |
| e536639e-2ad7-4502-8f90-d930c202dc67 | dda0dd1c-bd3a-4a56-89e5-b05eaf858b48 | ALLOCATED | STANDALONE | 192.168.10.179 | 10.10.10.200    |
| e590a600-cf20-41b9-b26c-ce7df092c5b1 | f85e31c1-000f-4036-a453-3047aed4c15b | ALLOCATED | STANDALONE | 192.168.10.82  | 10.10.10.169    |
| e5c165fc-c8b6-45c9-8909-aaafeb2860d9 | 2c6a8f39-1a99-465e-ad09-0455f918fdc7 | ALLOCATED | STANDALONE | 192.168.33.169 | 10.10.10.48     |
| e5ec1d32-e8da-40bd-afbe-cac7a26b8f5a | b8b89ca1-f32d-4065-9426-3520b62ef38c | ALLOCATED | STANDALONE | 192.168.36.88  | 10.10.10.5      |
| e6458d91-ea74-40bc-b9be-1ef2444a5893 | aa35990f-5ef8-4522-b155-d939c4111e13 | ALLOCATED | STANDALONE | 192.168.37.96  | 10.10.10.7      |
| e6537526-52ae-4d3d-9537-e772402ca113 | None                                 | BOOTING   | None       | 192.168.10.45  | None            |
| e6bb5511-49bc-4ee7-ab8b-e1030a42cd00 | 526a4632-c9d4-41c4-b277-bfaf85343d80 | ALLOCATED | STANDALONE | 192.168.10.67  | 10.10.10.136    |
| e75ce657-a02d-4941-8189-0f21f3f98603 | 193001f6-d2cc-4299-9aea-cfd60ecddf2a | ALLOCATED | STANDALONE | 192.168.34.77  | 10.10.10.169    |
| e7e720f8-9f04-41e9-855f-f2b10b1169fa | 9894444c-e880-4a95-91ad-60e3bf7d417d | ALLOCATED | STANDALONE | 192.168.10.17  | 10.10.10.124    |
| e8a10dd0-5309-4623-a565-214aa70811b7 | 269082ba-8277-4027-a407-77e5722406a6 | ALLOCATED | STANDALONE | 192.168.36.48  | 10.10.10.173    |
| e8cdbce3-1cac-4e59-957e-4e3f554b8917 | 18c88fe3-b237-477d-9fce-e77610feed0a | ALLOCATED | STANDALONE | 192.168.34.48  | 10.10.10.79     |
| e95e4015-63f9-4bd3-840d-22d357e821a9 | b5c454b5-7e20-465a-b9fc-d05235c1d73e | ALLOCATED | STANDALONE | 192.168.32.187 | 10.10.10.159    |
| eb6b7d57-4ce5-4dd3-86f8-bdb716634090 | 22ff9a5f-52c3-4e14-bbc2-ed165772ad1f | ALLOCATED | STANDALONE | 192.168.10.180 | 10.10.10.178    |
| ebae0581-189e-460e-94a4-3d67ac717dec | 4b4427e3-b2ff-41c2-85f8-280540e263df | ALLOCATED | STANDALONE | 192.168.36.204 | 10.10.10.191    |
| ec3342d6-4dd4-46f5-957d-6413f45eb8ac | 57ecd2fb-15dd-4251-94c6-eae95a1704a4 | ALLOCATED | STANDALONE | 192.168.10.188 | 10.10.10.67     |
| ec48dbd0-acdb-4ac7-af95-f9a4d3a167ca | 52512d5a-2615-4541-9f80-8a8040c0bc72 | ALLOCATED | STANDALONE | 192.168.36.239 | 10.10.10.9      |
| ec767975-9de7-4176-8e24-52ff1648f6e7 | da0c5072-4e92-41fc-beef-fc1956a213e8 | ALLOCATED | STANDALONE | 192.168.10.83  | 10.10.10.12     |
| eec37727-0bef-4b6d-b02e-4dcbd38685db | 48fe8541-36b7-459a-9b85-a77d6db85041 | ALLOCATED | STANDALONE | 192.168.10.111 | 10.10.10.53     |
| eeeb934f-03a6-45cb-9de8-789152af27f1 | 6be18417-8645-46d7-99fb-6729b66748fc | ALLOCATED | STANDALONE | 192.168.10.54  | 10.10.10.47     |
| ef1349ec-5375-4007-ad71-ffe264707f82 | 6749d35b-b07b-4506-9062-f5be448fc492 | ALLOCATED | STANDALONE | 192.168.10.13  | 10.10.10.85     |
| ef1865d6-d587-4587-9c39-28ac97f1b9fc | 12e489dd-0068-4d36-89ae-65220d959a7c | ALLOCATED | STANDALONE | 192.168.36.224 | 10.10.10.17     |
| ef7e0152-7a34-48c8-bfbf-3693c20cd54f | 2b42091a-0336-44d4-8248-4e2822bf2a4a | ALLOCATED | STANDALONE | 192.168.10.159 | 10.0.0.83       |
| ef8299ac-05a7-4985-a1b8-d657ffff04ef | 5e59eb74-53f6-47d5-95ef-55581f46951b | ALLOCATED | STANDALONE | 192.168.10.176 | 10.10.10.103    |
| efdc8a40-19f6-4d17-a8e7-568ac8e17ef3 | a535414c-3b7d-458d-b63f-fe94bef3473c | ALLOCATED | STANDALONE | 192.168.10.126 | 10.10.10.134    |
| efdf04c0-4331-4137-9af3-3fcb6824e961 | fd112d6d-e719-4685-9674-df755d7b78b1 | ALLOCATED | STANDALONE | 192.168.34.110 | 10.10.10.4      |
| f103c0ef-d91f-4862-b99b-35351e91b2c4 | e21bf00f-2a08-4cbf-ba5a-467c89e94e14 | ALLOCATED | STANDALONE | 192.168.36.120 | 10.10.10.123    |
| f2155b94-d84a-4b17-9a2d-9993a13c48ea | 6e5cb7bb-8e95-4aef-8397-e6a39f032285 | ALLOCATED | STANDALONE | 192.168.37.54  | 10.10.10.20     |
| f216f68f-1b6d-4f2d-ad58-576beab4a5d4 | b8c670de-9e8a-4ed6-8fe3-735af611bfa5 | ERROR     | STANDALONE | 192.168.34.39  | 10.10.10.164    |
| f2dae032-4e3a-4f2e-b798-9b110d705768 | ff81a0ba-7113-4406-aef3-a8c1e3ea253d | ALLOCATED | STANDALONE | 192.168.10.102 | 10.11.12.8      |
| f3e48976-0df4-4116-98d6-3d52eed82b19 | 344c3f35-2191-4b6e-a2d6-9252ae20c1b5 | ALLOCATED | STANDALONE | 192.168.10.15  | 10.10.10.212    |
| f3fae168-e6c0-4233-b409-7500c5b583ba | 1dbe24c5-5af3-418f-8884-46a201bb21f5 | ALLOCATED | STANDALONE | 192.168.10.55  | 10.10.10.84     |
| f46f7fb4-e6bd-4b5b-abdd-ffb96dc6f39f | c560e772-f261-46cb-8e1c-df1ccab0441d | ALLOCATED | STANDALONE | 192.168.10.183 | 10.10.10.19     |
| f51160e7-12b6-419f-94c9-42ee6a966a77 | 461ff692-a02a-491b-aff5-33956b612564 | ALLOCATED | STANDALONE | 192.168.33.230 | 10.10.10.160    |
| f562d8c2-556a-494a-a3bf-326566a4f0e8 | 8becd722-6774-45a0-beea-65c40415ee3d | ALLOCATED | STANDALONE | 192.168.32.182 | 10.10.10.4      |
| f5ee6267-92f6-42d9-a0c3-ed7b1291a846 | dea5c144-823c-4d41-9da9-0ffd9f175e4c | ALLOCATED | STANDALONE | 192.168.33.177 | 10.10.10.166    |
| f63fb9af-7fd2-4137-9738-3adebf66a829 | f2eb9b3e-a0a9-471e-bede-6bbb38ea6b4f | ALLOCATED | STANDALONE | 192.168.10.42  | 10.10.10.75     |
| f658487b-2dae-44d5-8384-f4b43f3b4862 | cc2ce9b5-ab42-45f7-b557-c368ebc46cc5 | ALLOCATED | STANDALONE | 192.168.35.175 | 10.10.10.40     |
| f69fabbc-007a-4adc-a801-06fd17805be6 | ad995289-1b8c-44d4-8000-9855e549e106 | ALLOCATED | STANDALONE | 192.168.10.52  | 10.10.10.17     |
| f845d22d-638b-497c-8809-25eda8ac6832 | 882c9d5a-f5dd-436e-8eb1-2d12b1d7fedd | ALLOCATED | STANDALONE | 192.168.35.167 | 10.10.10.183    |
| f8558c80-f32b-4287-ade7-d76399d59fc0 | b3ad2f71-cb0a-4c3c-8239-b833bf998184 | ALLOCATED | STANDALONE | 192.168.36.196 | 10.10.10.176    |
| f8acc0f6-8ec7-455e-b3d2-10f38351a3ac | afd0a91a-4149-47a6-8646-a31b6489e2ac | ALLOCATED | STANDALONE | 192.168.10.150 | 10.10.10.5      |
| fa3d2e18-e22e-467c-833d-f68431e9f923 | f94904ef-8936-4cc8-b463-cbe5c8509d9a | ALLOCATED | STANDALONE | 192.168.37.44  | 10.10.10.69     |
| fa7837c3-3093-417a-883f-174d9fe77d18 | 1bd5f3f3-ab7e-458d-8b5c-3b5cc8b5eb90 | ALLOCATED | STANDALONE | 192.168.37.4   | 10.10.10.147    |
| fac713a1-7607-4b52-bbaf-750e95a89fb4 | 20a1ab6e-fd26-444b-b0b4-0eb39ed6c994 | ALLOCATED | STANDALONE | 192.168.33.106 | 10.10.10.195    |
| fb00df0a-ffa1-41d8-b311-d619813b2af3 | f5ca0538-16b2-48c4-8832-a4b059b58754 | ALLOCATED | STANDALONE | 192.168.36.191 | 10.10.10.156    |
| fc5355ed-d0cc-40cb-b445-83d171f31ce0 | d56112e5-5540-4440-bde0-1ab82594a6fc | ALLOCATED | STANDALONE | 192.168.10.22  | 10.10.10.182    |
| fc746b10-31fb-4f71-b999-261efc058566 | 8402c693-d915-404e-b138-63669839824e | ALLOCATED | STANDALONE | 192.168.34.47  | 10.10.10.23     |
| fcee90b0-1efa-4184-bd4e-bc5dd8a7fe7a | e1a2da4c-09a2-4503-b881-3d1e79c93c03 | ALLOCATED | STANDALONE | 192.168.34.84  | 10.10.10.33     |
| fcf9d7ca-57f1-4104-847f-4194ceb8d4a7 | 8b1ae092-4678-42e8-b399-4984a6f9507b | ALLOCATED | STANDALONE | 192.168.35.37  | 10.10.10.115    |
| fd8f4478-2ba7-4756-9fcc-4d14024edff8 | 67fcb1d7-256c-457d-90cc-2165812ba4e5 | ALLOCATED | STANDALONE | 192.168.34.7   | 10.10.10.161    |
| fdb8f3c1-e0d1-4318-8e7b-92afe1b42688 | ac39592d-3438-4f8d-b561-855d6bb4ea74 | ALLOCATED | STANDALONE | 192.168.36.209 | 10.10.10.233    |
| fdeb2234-3ab0-4bf5-bf06-6ef88e076247 | 8263e957-b4bd-464d-9268-9068af30cc79 | ALLOCATED | STANDALONE | 192.168.10.100 | 10.10.10.182    |
| ff2f54dd-9e51-4dec-a05c-eb9a65452d58 | a55d9870-e1f5-4037-b04d-7871617dbc4c | ALLOCATED | STANDALONE | 192.168.10.117 | 10.11.12.7      |
| ff557122-5674-4f0b-b5c3-1c68d7b82e78 | None                                 | BOOTING   | None       | 192.168.10.36  | None            |
| ff6fc09c-8855-4864-a97c-2c8c8bf7b8d3 | c0260ab7-fe23-4201-8aaa-d5185029ce01 | ALLOCATED | STANDALONE | 192.168.10.28  | 10.10.10.185    |
| ff729b42-85fc-406d-a95f-c09584a3289d | a43faf35-751a-42d6-b3b1-b09b5246f814 | ALLOCATED | STANDALONE | 192.168.10.35  | 10.10.10.220    |
+--------------------------------------+--------------------------------------+-----------+------------+----------------+-----------------+
